QtdDiasSemCompras;CamprasMedia;CamprasMediaMesAtual;UltimaCompraCancelada;isPositivada
8;9.666666;12;0;0
4;9.666666;13;0;0
21;9.666666;13;0;0
7;9.666666;7;0;1
14;9.666666;7;0;0
16;9.666666;3;0;1
6;9.666666;15;0;1
9;9.666666;18;0;0
1;9.666666;7;1;1
52;9.666666;12;0;1
48;9.666666;0;0;0
49;9.666666;3;1;0
34;9.666666;0;0;0
45;9.666666;0;0;0
7;9.666666;9;0;0
48;9.666666;10;1;0
23;9.666666;13;0;1
35;9.666666;0;0;0
7;9.666666;25;0;1
7;9.666666;5;0;0
21;9.666666;5;1;0
46;9.666666;0;0;0
8;9.666666;4;0;0
7;10.000000;15;0;0
4;10.000000;6;0;0
1;10.000000;11;0;0
5;10.000000;10;0;0
4;10.000000;16;0;1
5;10.000000;0;0;0
12;10.000000;16;0;1
9;10.000000;0;0;0
4;10.000000;12;0;0
16;10.000000;5;0;0
23;10.000000;5;1;0
19;10.000000;8;0;0
7;10.000000;8;0;0
10;10.000000;14;0;0
32;10.000000;0;0;0
10;10.000000;10;0;0
20;10.000000;0;0;0
28;10.000000;0;0;0
14;10.000000;0;0;0
6;10.000000;11;0;0
8;10.000000;0;0;0
63;10.000000;27;1;1
42;10.000000;6;0;1
21;10.000000;0;1;0
36;10.000000;10;1;0
21;10.000000;13;0;0
23;10.000000;18;0;0
37;10.000000;0;0;0
6;10.000000;6;0;0
6;10.000000;0;0;0
9;10.000000;14;1;0
13;10.000000;0;0;0
9;10.000000;11;0;0
27;10.000000;0;0;0
20;10.000000;0;1;0
2;10.000000;16;0;0
1;10.000000;12;0;0
34;10.000000;6;1;0
24;10.000000;0;0;0
18;10.000000;0;0;0
5;10.000000;7;0;0
7;10.000000;6;0;0
27;10.000000;12;0;1
14;10.000000;14;1;1
45;10.000000;0;0;0
28;10.000000;0;1;0
7;10.000000;13;0;0
6;10.000000;8;0;0
58;10.000000;0;0;0
12;10.000000;20;0;0
29;10.000000;11;0;1
28;10.000000;17;1;0
7;10.000000;10;0;0
7;10.000000;14;0;1
6;10.000000;21;0;0
29;10.000000;0;0;0
40;10.000000;0;0;0
6;10.000000;7;0;0
6;10.000000;30;0;0
6;10.000000;16;0;0
7;10.000000;11;0;0
5;10.000000;27;0;0
63;10.000000;0;1;0
38;10.000000;0;0;0
7;10.000000;12;0;0
16;10.000000;5;0;1
13;10.000000;12;0;0
7;10.000000;1;0;1
18;10.000000;9;0;1
1;10.000000;21;0;0
7;10.000000;0;0;0
21;10.000000;0;0;0
8;10.000000;8;0;0
11;10.000000;22;0;0
29;10.000000;4;0;1
9;10.000000;17;0;0
4;10.000000;9;0;0
44;10.000000;0;0;0
21;10.000000;13;0;1
16;10.000000;0;0;0
9;10.000000;20;0;0
4;10.000000;19;0;0
11;10.000000;0;0;0
5;10.000000;9;0;0
23;10.000000;10;0;1
2;10.000000;9;0;0
14;10.000000;3;0;1
56;10.000000;17;1;0
60;10.000000;0;0;0
12;10.000000;0;0;0
6;10.000000;10;0;0
34;10.000000;0;0;0
7;10.000000;6;0;1
8;10.000000;17;0;1
21;10.000000;6;0;1
14;10.000000;7;0;1
7;10.000000;11;0;1
50;10.000000;0;1;0
4;10.333333;0;0;0
11;10.333333;20;1;1
9;10.333333;8;0;0
6;10.333333;8;0;0
7;10.333333;10;0;0
80;10.333333;7;1;0
6;10.333333;19;0;0
37;10.333333;5;1;1
7;10.333333;6;0;0
18;10.333333;20;1;1
5;10.333333;26;0;0
42;10.333333;17;1;1
21;10.333333;8;0;1
21;10.333333;18;0;0
5;10.333333;8;0;0
22;10.333333;3;0;1
17;10.333333;11;0;1
7;10.333333;24;0;0
36;10.333333;0;0;0
2;10.333333;7;0;0
9;10.333333;5;0;0
28;10.333333;0;0;0
4;10.333333;17;0;0
47;10.333333;12;1;1
21;10.333333;0;0;0
6;10.333333;15;0;0
47;10.333333;0;1;0
6;10.333333;7;0;1
4;10.333333;12;0;0
31;10.333333;0;0;0
21;10.333333;18;1;1
23;10.333333;0;0;0
27;10.333333;5;1;0
12;10.333333;4;0;1
85;10.333333;14;1;1
22;10.333333;0;0;0
9;10.333333;13;0;0
11;10.333333;0;0;0
7;10.333333;8;0;0
13;10.333333;0;0;0
33;10.333333;0;0;0
35;10.333333;0;1;0
14;10.333333;37;0;0
10;10.333333;6;0;0
8;10.333333;8;0;0
6;10.333333;0;0;0
5;10.333333;6;0;0
5;10.333333;17;1;0
32;10.333333;0;0;0
7;10.333333;16;0;1
35;10.333333;14;0;1
6;10.333333;12;0;0
14;10.333333;0;0;0
11;10.333333;5;1;0
5;10.333333;4;0;0
5;10.333333;0;0;0
7;10.333333;9;0;1
84;10.333333;0;1;0
49;10.333333;7;1;0
36;10.333333;7;0;1
49;10.333333;17;1;0
15;10.333333;0;0;0
14;10.333333;5;0;1
7;10.333333;18;0;1
35;10.333333;3;1;0
6;10.333333;13;0;0
7;10.333333;0;0;0
86;10.333333;7;1;1
16;10.333333;0;0;0
9;10.333333;14;0;1
12;10.333333;0;0;0
18;10.333333;0;0;0
1;10.333333;13;0;0
5;10.333333;5;0;1
7;10.333333;13;0;0
5;10.333333;13;0;0
7;10.333333;5;0;1
7;10.333333;8;0;1
43;10.333333;0;0;0
15;10.333333;8;0;1
5;10.333333;28;0;0
63;10.333333;0;1;0
49;10.333333;5;0;1
6;10.333333;22;0;0
2;10.333333;10;0;1
28;10.333333;16;1;1
7;10.666666;60;0;0
9;10.666666;0;0;0
13;10.666666;0;0;0
7;10.666666;6;0;0
46;10.666666;16;1;1
5;10.666666;9;0;0
23;10.666666;0;0;0
7;10.666666;27;0;0
42;10.666666;0;1;0
21;10.666666;0;0;0
12;10.666666;24;0;0
6;10.666666;0;0;0
16;10.666666;10;0;0
2;10.666666;0;0;0
26;10.666666;0;0;0
7;10.666666;0;0;0
33;10.666666;0;0;0
13;10.666666;15;0;0
58;10.666666;10;1;1
7;10.666666;23;0;0
14;10.666666;0;0;0
6;10.666666;24;0;0
9;10.666666;11;0;0
14;10.666666;7;0;1
21;10.666666;5;0;1
35;10.666666;10;1;0
5;10.666666;12;0;0
5;10.666666;0;0;0
5;10.666666;5;0;0
9;10.666666;5;0;0
9;10.666666;16;0;0
7;10.666666;11;0;0
17;10.666666;0;0;0
28;10.666666;0;0;0
63;10.666666;13;1;0
16;10.666666;0;0;0
9;10.666666;7;0;0
21;10.666666;16;0;0
34;10.666666;0;0;0
9;10.666666;17;0;0
6;10.666666;12;0;0
63;10.666666;7;1;1
29;10.666666;0;0;0
67;10.666666;0;0;0
27;10.666666;0;0;0
31;10.666666;0;0;0
5;10.666666;6;0;0
22;10.666666;0;1;0
35;10.666666;0;0;0
78;10.666666;9;1;0
56;10.666666;16;1;0
21;10.666666;3;0;1
6;10.666666;7;0;0
26;10.666666;5;0;0
39;10.666666;0;0;0
10;10.666666;6;0;0
5;10.666666;50;0;0
34;10.666666;4;1;1
7;10.666666;7;0;0
21;10.666666;0;1;0
20;10.666666;10;0;1
21;10.666666;2;0;0
15;10.666666;0;0;0
12;10.666666;0;0;0
8;10.666666;0;0;0
10;10.666666;18;0;0
8;11.000000;10;0;0
62;11.000000;0;1;0
73;11.000000;16;1;1
5;11.000000;7;0;1
14;11.000000;0;0;0
5;11.000000;11;0;0
9;11.000000;12;0;0
4;11.000000;13;0;0
77;11.000000;0;1;0
21;11.000000;9;0;1
21;11.000000;24;0;1
33;11.000000;15;1;0
25;11.000000;0;0;0
21;11.000000;12;1;1
11;11.000000;0;0;0
12;11.000000;13;0;0
21;11.000000;15;0;1
6;11.000000;1;0;1
9;11.000000;9;0;0
4;11.000000;12;0;0
5;11.000000;9;0;0
24;11.000000;0;0;0
23;11.000000;21;1;0
13;11.000000;0;0;0
16;11.000000;4;0;0
48;11.000000;0;1;0
57;11.000000;0;0;0
27;11.000000;0;0;0
7;11.000000;6;0;1
14;11.000000;13;0;1
4;11.000000;5;0;0
7;11.000000;7;0;0
11;11.000000;8;0;0
34;11.000000;0;1;0
45;11.000000;0;0;0
14;11.000000;9;0;1
49;11.000000;0;0;0
56;11.000000;0;0;0
7;11.000000;22;0;0
14;11.000000;0;1;0
9;11.000000;12;0;1
63;11.000000;0;0;0
17;11.000000;0;0;0
7;11.000000;9;0;0
40;11.000000;18;1;0
6;11.000000;5;0;0
6;11.000000;9;0;0
13;11.000000;12;1;0
46;11.000000;0;0;0
34;11.000000;0;0;0
8;11.000000;0;0;0
19;11.000000;0;0;0
7;11.000000;11;0;0
28;11.000000;0;0;0
15;11.000000;7;0;0
20;11.000000;12;0;0
28;11.000000;4;1;1
6;11.000000;34;0;0
4;11.000000;28;0;0
37;11.000000;0;0;0
23;11.000000;0;0;0
6;11.000000;38;0;0
35;11.000000;9;0;1
21;11.000000;0;0;0
4;11.000000;0;1;0
7;11.000000;0;0;0
7;11.000000;12;0;0
21;11.000000;10;0;0
5;11.000000;10;0;0
35;11.000000;5;0;1
20;11.000000;0;0;0
5;11.333333;3;1;1
12;11.333333;0;0;0
16;11.333333;5;0;0
28;11.333333;0;0;0
21;11.333333;13;0;0
6;11.333333;16;0;0
9;11.333333;15;0;0
19;11.333333;9;1;0
6;11.333333;29;1;0
7;11.333333;15;0;0
20;11.333333;0;0;0
63;11.333333;0;0;0
5;11.333333;15;0;0
13;11.333333;13;1;1
14;11.333333;5;0;1
6;11.333333;14;0;1
5;11.333333;11;0;0
7;11.333333;14;0;1
14;11.333333;0;0;0
28;11.333333;5;0;1
21;11.333333;6;1;1
4;11.333333;8;0;0
21;11.333333;7;0;1
36;11.333333;0;1;0
13;11.333333;0;0;0
7;11.333333;20;0;0
5;11.333333;21;0;0
35;11.333333;0;0;0
13;11.333333;14;1;0
51;11.333333;0;0;0
47;11.333333;0;0;0
7;11.333333;12;0;0
1;11.333333;10;0;0
21;11.333333;0;0;0
8;11.333333;9;0;0
6;11.333333;14;0;0
10;11.333333;5;0;1
14;11.333333;14;0;1
19;11.333333;0;0;0
7;11.333333;4;0;1
8;11.333333;13;0;1
7;11.333333;8;0;0
6;11.333333;0;0;0
5;11.333333;5;0;1
4;11.333333;6;0;0
22;11.333333;29;1;0
63;11.333333;2;1;1
23;11.333333;1;1;0
8;11.333333;13;0;0
7;11.333333;13;0;0
8;11.333333;8;0;0
35;11.333333;0;1;0
7;11.333333;0;0;0
7;11.333333;26;0;0
34;11.333333;8;1;1
42;11.333333;0;0;0
7;11.333333;17;0;0
6;11.333333;5;0;0
26;11.333333;0;0;0
9;11.333333;16;0;0
10;11.666666;28;0;0
7;11.666666;43;0;0
23;11.666666;0;0;0
21;11.666666;0;0;0
32;11.666666;0;0;0
12;11.666666;0;0;0
7;11.666666;12;0;0
14;11.666666;0;0;0
6;11.666666;11;0;0
21;11.666666;16;0;1
7;11.666666;39;0;0
27;11.666666;0;0;0
13;11.666666;0;0;0
4;11.666666;30;0;0
34;11.666666;0;0;0
5;11.666666;34;0;0
7;11.666666;7;0;1
4;11.666666;6;0;1
19;11.666666;0;0;0
21;11.666666;19;0;0
21;11.666666;4;0;0
10;11.666666;0;0;0
3;11.666666;15;0;0
7;11.666666;16;0;0
4;11.666666;19;0;0
5;11.666666;14;0;0
11;11.666666;11;0;1
56;11.666666;14;1;1
7;11.666666;12;0;1
5;11.666666;0;0;0
47;11.666666;0;1;0
35;11.666666;0;1;0
14;11.666666;19;0;1
21;11.666666;18;0;1
42;11.666666;0;1;0
1;11.666666;10;0;1
20;11.666666;39;0;0
21;11.666666;5;0;1
7;11.666666;27;0;0
6;11.666666;6;0;0
6;11.666666;7;0;1
21;11.666666;6;0;0
8;11.666666;4;0;0
6;11.666666;10;0;0
7;11.666666;13;0;0
28;11.666666;0;0;0
35;11.666666;0;0;0
7;11.666666;10;0;0
4;11.666666;10;0;1
7;11.666666;15;0;1
7;11.666666;9;0;1
21;11.666666;28;0;0
53;11.666666;0;0;0
33;11.666666;0;0;0
7;11.666666;0;0;0
7;11.666666;14;0;0
10;12.000000;10;0;0
9;12.000000;0;0;0
19;12.000000;6;0;1
20;12.000000;10;0;0
13;12.000000;12;0;1
23;12.000000;4;0;1
11;12.000000;0;0;0
7;12.000000;10;0;0
13;12.000000;11;0;1
7;12.000000;0;0;0
35;12.000000;6;1;0
7;12.000000;13;0;0
21;12.000000;7;0;0
35;12.000000;11;1;1
11;12.000000;9;0;0
26;12.000000;0;0;0
49;12.000000;0;0;0
13;12.000000;0;0;0
11;12.000000;22;0;1
21;12.000000;24;0;1
14;12.000000;0;0;0
7;12.000000;11;0;1
28;12.000000;11;0;1
13;12.000000;16;0;1
8;12.000000;19;0;0
12;12.000000;0;0;0
21;12.000000;0;0;0
9;12.000000;12;0;0
2;12.000000;16;0;0
7;12.000000;8;0;0
7;12.000000;7;0;0
19;12.000000;16;0;0
38;12.000000;0;0;0
9;12.000000;37;0;0
28;12.000000;20;0;1
11;12.000000;11;0;0
6;12.000000;11;0;0
23;12.000000;0;0;0
28;12.000000;0;0;0
54;12.000000;0;1;0
5;12.000000;7;0;0
21;12.000000;8;1;0
9;12.000000;6;0;0
63;12.000000;5;1;0
7;12.000000;16;0;0
40;12.000000;16;0;1
21;12.000000;12;0;0
5;12.000000;10;0;0
41;12.000000;0;0;0
37;12.333333;0;0;0
14;12.333333;4;0;1
21;12.333333;20;0;0
6;12.333333;52;0;0
49;12.333333;21;0;1
5;12.333333;6;0;0
12;12.333333;0;1;0
33;12.333333;0;0;0
21;12.333333;0;0;0
5;12.333333;31;0;0
7;12.333333;0;1;0
27;12.333333;0;0;0
6;12.333333;11;0;0
7;12.333333;15;0;0
56;12.333333;0;1;0
6;12.333333;14;0;0
7;12.333333;47;0;0
6;12.333333;0;0;0
9;12.333333;3;0;0
5;12.333333;10;0;1
91;12.333333;0;1;0
7;12.333333;0;0;0
8;12.333333;4;0;0
12;12.333333;0;0;0
1;12.333333;0;1;0
18;12.333333;31;0;0
10;12.333333;6;0;1
7;12.333333;17;0;0
1;12.333333;6;0;0
35;12.333333;0;1;0
14;12.333333;6;0;0
10;12.666666;0;0;0
7;12.666666;0;0;0
33;12.666666;8;1;0
9;12.666666;16;0;0
5;12.666666;10;0;0
18;12.666666;5;1;0
77;12.666666;11;1;0
61;12.666666;12;1;0
6;12.666666;18;0;0
14;12.666666;6;0;1
38;12.666666;10;1;1
13;12.666666;9;0;1
35;12.666666;0;1;0
31;12.666666;6;1;1
4;12.666666;14;0;0
12;12.666666;0;0;0
5;12.666666;0;0;0
14;12.666666;7;0;0
2;12.666666;13;0;0
3;12.666666;18;0;0
6;12.666666;0;0;0
21;12.666666;3;0;1
23;12.666666;12;0;1
21;12.666666;11;0;1
49;12.666666;0;1;0
1;12.666666;7;0;0
5;12.666666;26;0;0
13;12.666666;0;0;0
29;12.666666;0;0;0
6;12.666666;7;0;0
21;12.666666;14;0;0
17;12.666666;0;0;0
21;12.666666;0;0;0
16;12.666666;0;0;0
66;12.666666;11;1;1
23;12.666666;0;0;0
18;12.666666;0;0;0
35;12.666666;0;0;0
48;12.666666;12;1;1
13;12.666666;16;0;0
65;12.666666;0;1;0
42;13.000000;19;1;1
47;13.000000;0;0;0
21;13.000000;0;0;0
34;13.000000;0;0;0
8;13.000000;13;0;0
9;13.000000;33;0;1
54;13.000000;0;0;0
23;13.000000;0;0;0
11;13.000000;0;0;0
5;13.000000;28;0;0
6;13.000000;0;0;0
3;13.000000;21;0;1
24;13.000000;0;0;0
36;13.000000;24;0;1
21;13.000000;14;0;1
67;13.000000;10;1;0
15;13.000000;0;0;0
14;13.000000;0;0;0
21;13.000000;18;0;1
18;13.000000;0;0;0
7;13.000000;0;0;0
49;13.000000;24;1;0
10;13.000000;18;0;0
5;13.000000;16;0;0
7;13.000000;13;0;0
35;13.000000;0;0;0
2;13.000000;30;0;0
7;13.000000;27;0;0
9;13.000000;18;0;0
14;13.000000;12;0;1
19;13.000000;0;0;0
7;13.000000;21;0;0
7;13.000000;18;0;0
21;13.333333;0;0;0
28;13.333333;2;1;0
34;13.333333;0;1;0
18;13.333333;0;0;0
7;13.333333;0;0;0
5;13.333333;6;0;0
31;13.333333;0;0;0
19;13.333333;0;0;0
39;13.333333;0;0;0
20;13.333333;9;0;0
14;13.333333;20;0;0
5;13.333333;7;0;0
51;13.333333;0;0;0
13;13.333333;0;0;0
6;13.333333;14;0;0
10;13.333333;0;0;0
49;13.333333;0;0;0
49;13.333333;6;0;1
6;13.333333;12;0;0
5;13.333333;10;0;0
4;13.333333;5;0;0
35;13.333333;21;0;1
35;13.333333;0;1;0
7;13.333333;14;0;0
14;13.333333;0;0;0
19;13.333333;5;0;0
23;13.666666;0;0;0
11;13.666666;0;0;0
16;13.666666;0;0;0
6;13.666666;0;0;0
16;13.666666;8;0;0
14;13.666666;18;0;1
35;13.666666;0;1;0
9;13.666666;5;0;0
4;13.666666;18;0;0
8;13.666666;15;0;1
7;13.666666;0;0;0
14;13.666666;6;0;1
10;13.666666;9;0;1
21;13.666666;8;0;1
6;13.666666;21;0;0
26;13.666666;0;0;0
7;13.666666;13;0;0
18;13.666666;15;0;1
33;13.666666;0;0;0
21;13.666666;0;0;0
35;13.666666;0;0;0
14;13.666666;15;1;1
9;14.000000;22;0;1
17;14.000000;0;0;0
5;14.000000;44;0;0
13;14.000000;32;0;0
21;14.000000;0;0;0
4;14.000000;30;0;0
7;14.000000;14;0;1
7;14.000000;0;0;0
13;14.000000;32;1;0
6;14.000000;12;0;1
37;14.000000;0;0;0
9;14.000000;32;0;1
32;14.000000;0;0;0
48;14.000000;0;0;0
82;14.000000;0;0;0
15;14.000000;0;0;0
75;14.000000;0;0;0
22;14.000000;4;0;0
6;14.000000;23;0;0
12;14.000000;10;0;1
20;14.000000;32;0;1
10;14.000000;5;0;0
11;14.000000;4;0;0
13;14.000000;22;1;0
12;14.000000;11;0;1
14;14.000000;0;0;0
21;14.000000;7;0;1
8;14.000000;10;0;0
7;14.333333;0;0;0
7;14.333333;21;0;0
10;14.333333;31;0;0
19;14.333333;19;0;0
23;14.333333;10;0;1
56;14.333333;0;1;0
4;14.333333;10;0;0
18;14.333333;6;0;1
6;14.333333;34;0;0
88;14.333333;0;1;0
24;14.333333;0;0;0
26;14.333333;0;0;0
7;14.333333;13;0;0
3;14.333333;16;0;1
21;14.333333;0;0;0
1;14.333333;34;0;1
27;14.333333;13;0;1
6;14.333333;8;0;0
72;14.333333;0;1;0
8;14.333333;0;1;0
28;14.333333;13;0;1
7;14.333333;6;0;1
2;14.333333;19;0;0
34;14.333333;0;1;0
14;14.333333;0;0;0
14;14.333333;17;0;0
11;14.333333;8;0;0
20;14.333333;10;0;0
42;14.333333;0;0;0
61;14.333333;0;1;0
12;14.333333;12;0;0
7;14.666666;15;0;0
7;14.666666;7;0;1
7;14.666666;0;0;0
8;14.666666;22;0;1
6;14.666666;32;0;0
7;14.666666;2;0;1
21;14.666666;3;0;1
11;14.666666;12;0;1
11;14.666666;8;0;1
13;14.666666;9;1;0
63;14.666666;31;1;1
19;14.666666;0;0;0
5;14.666666;9;0;1
7;14.666666;14;0;0
21;14.666666;0;1;0
5;14.666666;0;0;0
25;14.666666;13;0;1
6;14.666666;11;0;0
7;14.666666;24;0;0
35;14.666666;14;1;1
47;14.666666;0;0;0
60;14.666666;0;0;0
21;14.666666;19;0;1
70;14.666666;40;1;1
21;14.666666;13;0;1
4;14.666666;4;0;0
3;14.666666;10;0;0
6;14.666666;0;0;0
4;14.666666;21;0;1
14;14.666666;0;0;0
7;14.666666;13;0;1
42;15.000000;9;1;0
14;15.000000;0;0;0
62;15.000000;11;1;1
7;15.000000;0;0;0
55;15.000000;0;1;0
9;15.000000;18;0;0
6;15.000000;0;0;0
5;15.000000;10;0;0
14;15.000000;5;0;1
6;15.000000;13;0;0
35;15.000000;0;0;0
9;15.000000;22;0;0
9;15.000000;12;0;0
5;15.000000;9;0;0
21;15.000000;10;0;0
7;15.000000;24;0;0
15;15.000000;0;1;0
21;15.000000;0;1;0
48;15.333333;0;1;0
7;15.333333;0;0;0
19;15.333333;22;1;1
5;15.333333;23;1;1
49;15.333333;0;1;0
55;15.333333;13;1;1
14;15.333333;0;0;0
19;15.333333;0;0;0
9;15.333333;20;1;1
3;15.333333;15;0;0
37;15.333333;0;0;0
7;15.333333;15;0;0
35;15.333333;2;1;0
49;15.333333;5;1;1
26;15.333333;19;1;1
21;15.333333;0;0;0
6;15.333333;12;0;0
28;15.333333;0;1;0
6;15.333333;4;0;0
12;15.333333;15;0;1
18;15.333333;9;0;1
19;15.333333;4;0;0
21;15.666666;0;0;0
4;15.666666;0;1;0
9;15.666666;10;0;0
21;15.666666;5;0;0
22;15.666666;0;0;0
13;15.666666;0;0;0
5;15.666666;18;0;0
14;15.666666;0;0;0
8;15.666666;5;0;0
5;15.666666;15;0;1
26;15.666666;0;0;0
7;15.666666;25;0;0
7;15.666666;12;0;1
7;15.666666;0;0;0
7;16.000000;9;0;1
49;16.000000;0;1;0
13;16.000000;0;0;0
76;16.000000;0;1;0
6;16.000000;41;0;1
9;16.000000;39;0;0
21;16.000000;3;0;1
2;16.000000;16;0;0
7;16.000000;16;0;1
7;16.000000;6;0;0
26;16.000000;0;0;0
22;16.000000;0;0;0
7;16.000000;0;0;0
6;16.000000;16;0;0
35;16.000000;0;0;0
80;16.333333;15;1;1
7;16.333333;0;0;0
4;16.333333;24;0;0
6;16.333333;29;0;1
14;16.333333;0;0;0
7;16.333333;9;0;1
8;16.333333;0;0;0
5;16.333333;12;0;0
35;16.333333;11;1;1
1;16.333333;12;0;0
14;16.666666;0;0;0
6;16.666666;26;0;0
7;16.666666;0;0;0
28;16.666666;0;0;0
4;16.666666;17;0;1
21;16.666666;0;0;0
5;16.666666;7;0;1
61;16.666666;26;1;1
1;16.666666;16;0;0
15;16.666666;6;0;1
84;16.666666;0;1;0
49;16.666666;0;0;0
14;16.666666;54;0;0
9;17.000000;21;0;1
4;17.000000;22;0;1
13;17.000000;0;0;0
9;17.000000;20;0;0
14;17.000000;0;0;0
16;17.000000;0;0;0
6;17.000000;24;0;1
9;17.000000;9;0;1
35;17.000000;6;1;0
19;17.000000;0;0;0
7;17.000000;0;0;0
5;17.000000;16;0;0
7;17.333333;1;0;1
32;17.333333;0;0;0
5;17.333333;13;0;0
11;17.333333;22;0;0
35;17.333333;24;1;1
27;17.333333;22;0;0
7;17.333333;0;0;0
6;17.333333;20;0;0
11;17.333333;24;0;0
48;17.333333;0;0;0
6;17.333333;8;0;0
6;17.666666;0;0;0
9;17.666666;0;0;0
5;17.666666;21;0;0
5;17.666666;12;0;0
14;17.666666;0;0;0
14;17.666666;13;0;1
16;17.666666;6;1;1
7;17.666666;0;0;0
2;17.666666;17;0;1
3;17.666666;34;0;0
21;17.666666;21;0;0
20;17.666666;27;0;1
7;18.000000;8;0;1
7;18.000000;0;0;0
49;18.000000;0;1;0
2;18.000000;20;0;0
6;18.000000;12;0;1
14;18.000000;0;0;0
14;18.000000;20;1;0
21;18.333333;0;0;0
6;18.333333;16;0;0
18;18.333333;0;0;0
26;18.333333;27;0;1
34;18.333333;27;1;0
10;18.666666;18;0;0
14;18.666666;0;0;0
12;18.666666;12;0;0
21;18.666666;18;0;0
7;18.666666;0;0;0
17;18.666666;6;0;0
7;19.000000;0;0;0
34;19.000000;0;0;0
2;19.000000;14;0;1
7;19.000000;14;0;0
18;19.000000;0;0;0
4;19.000000;18;0;0
5;19.333333;15;0;0
6;19.333333;108;0;1
14;19.333333;0;0;0
48;19.333333;0;1;0
28;19.333333;25;0;1
5;19.333333;32;0;0
4;19.333333;78;0;1
14;19.666666;28;0;1
6;19.666666;12;0;0
21;19.666666;0;0;0
7;19.666666;28;0;0
13;19.666666;32;0;1
5;19.666666;14;0;0
7;19.666666;0;0;0
7;20.000000;0;0;0
7;20.000000;5;0;1
18;20.333333;0;0;0
23;20.333333;0;0;0
4;20.333333;17;0;1
35;20.333333;0;0;0
21;20.666666;0;0;0
6;20.666666;0;0;0
30;20.666666;0;0;0
6;20.666666;27;0;1
7;20.666666;16;0;0
21;21.000000;18;0;0
8;21.000000;18;0;0
14;21.333333;0;0;0
13;21.333333;19;1;1
8;21.333333;21;0;1
21;21.333333;0;0;0
3;21.666666;38;1;1
15;21.666666;0;0;0
7;21.666666;0;0;0
21;21.666666;38;0;1
9;22.000000;16;0;0
10;22.000000;16;0;1
14;22.000000;0;0;0
7;22.000000;15;0;1
13;22.000000;0;0;0
7;22.000000;30;0;1
7;22.333333;10;0;0
20;22.333333;18;0;1
55;22.333333;99;1;1
43;22.333333;25;1;1
7;22.333333;0;0;0
15;22.333333;0;0;0
4;22.666666;33;0;0
56;23.000000;83;1;1
61;23.000000;65;1;1
4;23.000000;0;0;0
14;23.000000;0;0;0
62;23.000000;52;1;1
10;23.000000;10;0;1
48;23.333333;0;0;0
42;23.333333;0;1;0
61;23.333333;0;0;0
7;23.666666;0;0;0
6;23.666666;0;0;0
21;24.000000;33;1;1
20;24.000000;0;0;0
5;24.333333;31;0;1
9;24.333333;15;0;1
6;24.333333;18;0;1
13;24.333333;16;1;1
13;24.333333;15;1;0
16;24.333333;16;1;1
25;25.333333;7;0;1
41;25.333333;6;1;0
33;25.333333;6;1;1
10;25.666666;38;1;1
15;25.666666;33;1;1
9;25.666666;45;0;1
14;27.333333;23;0;1
21;27.666666;49;1;1
23;27.666666;0;0;0
12;27.666666;52;1;1
14;28.000000;0;0;0
8;28.000000;0;0;0
53;28.333333;15;1;1
6;28.666666;30;0;0
7;28.666666;0;0;0
21;28.666666;0;0;0
11;29.666666;10;0;1
11;30.000000;61;1;1
14;30.000000;49;1;1
9;30.000000;73;0;1
5;30.666666;15;0;1
40;31.000000;26;1;1
63;33.333333;92;1;1
25;34.333333;0;0;0
12;34.666666;40;1;1
54;37.666666;77;1;1
47;37.666666;44;1;1
58;37.666666;95;1;1
63;37.666666;83;1;1
74;40.333333;102;1;1
4;44.000000;40;1;1
54;44.666666;315;1;1
68;44.666666;322;1;1
78;45.333333;60;1;1
6;48.000000;11;0;1
5;50.333333;12;0;1
7;51.000000;99;0;1
8;51.000000;119;0;0
14;51.000000;56;1;1
16;51.000000;86;0;1
16;55.333333;91;0;1
78;64.000000;31;1;1
45;66.000000;40;1;1
5;66.000000;74;0;1
16;66.666666;0;0;0
9;90.666666;0;1;0
15;112.666666;84;0;1
75;152.000000;130;1;1
